Date,Open,High,Low,Close,Volume
2017-01-10 13:50:00,7.52,7.52,7.51,7.52,317795.76
2017-01-10 13:51:00,7.52,7.52,7.5,7.51,4293928.439999993
2017-01-10 13:52:00,7.51,7.51,7.5,7.51,676907.2600000005
2017-01-10 13:53:00,7.51,7.51,7.5,7.51,2594371.2400000007
2017-01-10 13:54:00,7.5,7.52,7.5,7.51,2556431.8600000013
2017-01-10 13:55:00,7.51,7.51,7.5,7.51,1212733.3
2017-01-10 13:56:00,7.51,7.52,7.5,7.5,3176881.38
2017-01-10 13:57:00,7.51,7.51,7.5,7.51,2036283.5599999998
2017-01-10 13:58:00,7.51,7.52,7.5,7.52,3790570.6399999973
2017-01-10 13:59:00,7.52,7.52,7.51,7.52,113491.72
2017-01-10 14:00:00,7.52,7.52,7.51,7.52,108851.98
2017-01-10 14:01:00,7.52,7.52,7.51,7.52,821230.5800000001
2017-01-10 14:02:00,7.52,7.52,7.51,7.52,1399927.3400000003
2017-01-10 14:03:00,7.51,7.52,7.51,7.52,69785.48000000001
2017-01-10 14:04:00,7.52,7.52,7.51,7.51,129103.34
2017-01-10 14:05:00,7.52,7.52,7.51,7.52,288511.9599999999
2017-01-10 14:06:00,7.52,7.52,7.51,7.52,68040.93999999999
2017-01-10 14:07:00,7.51,7.52,7.51,7.51,1961765.6999999997
2017-01-10 14:08:00,7.51,7.52,7.5,7.51,24693526.319999985
2017-01-10 14:09:00,7.51,7.51,7.49,7.49,12084131.76
2017-01-10 14:10:00,7.5,7.5,7.49,7.5,484452.68
2017-01-10 14:11:00,7.5,7.51,7.49,7.5,8917961.780000001
2017-01-10 14:12:00,7.5,7.51,7.5,7.5,1098045.04
2017-01-10 14:13:00,7.5,7.51,7.5,7.51,179649.45999999996
2017-01-10 14:14:00,7.51,7.51,7.5,7.5,592179.1799999999
2017-01-10 14:15:00,7.51,7.51,7.5,7.51,580432.8
2017-01-10 14:16:00,7.5,7.51,7.5,7.51,254321.42000000004
2017-01-10 14:17:00,7.51,7.51,7.5,7.5,3914783.4800000004
2017-01-10 14:18:00,7.51,7.52,7.5,7.51,8130284.799999999
2017-01-10 14:19:00,7.52,7.52,7.51,7.52,319034.4800000001
2017-01-10 14:20:00,7.51,7.52,7.51,7.52,356628.6000000001
2017-01-10 14:21:00,7.52,7.52,7.52,7.52,77125.12
2017-01-10 14:22:00,7.52,7.52,7.51,7.52,1074366.2
2017-01-10 14:23:00,7.52,7.52,7.51,7.52,2857290.2000000025
2017-01-10 14:24:00,7.52,7.52,7.51,7.52,967914.0800000005
2017-01-10 14:25:00,7.52,7.52,7.5,7.51,9609403.520000001
2017-01-10 14:26:00,7.5,7.51,7.49,7.51,6878363.180000005
2017-01-10 14:27:00,7.51,7.51,7.5,7.51,565833.02
2017-01-10 14:28:00,7.51,7.51,7.5,7.51,311454.0800000001
2017-01-10 14:29:00,7.51,7.51,7.51,7.51,768498.3000000002
2017-01-10 14:30:00,7.51,7.51,7.5,7.51,189659.08000000005
2017-01-10 14:31:00,7.51,7.51,7.51,7.51,898916.9600000001
2017-01-10 14:32:00,7.51,7.51,7.5,7.51,2938451.0799999977
2017-01-10 14:33:00,7.51,7.51,7.5,7.51,1519369.9600000004
2017-01-10 14:34:00,7.51,7.51,7.5,7.51,950931.1400000004
2017-01-10 14:35:00,7.51,7.51,7.5,7.5,12945049.499999998
2017-01-10 14:36:00,7.51,7.51,7.5,7.51,762370.0599999999
2017-01-10 14:37:00,7.51,7.51,7.5,7.51,3360118.259999999
2017-01-10 14:38:00,7.51,7.51,7.5,7.51,116149.53999999995
2017-01-10 14:39:00,7.51,7.51,7.5,7.51,4342513.0600000005
2017-01-10 14:40:00,7.51,7.51,7.5,7.51,589863.6400000001
2017-01-10 14:41:00,7.51,7.51,7.51,7.51,584863.7800000001
2017-01-10 14:42:00,7.51,7.51,7.51,7.51,684296.1800000003
2017-01-10 14:43:00,7.51,7.51,7.5,7.51,210245.01999999996
2017-01-10 14:44:00,7.51,7.51,7.5,7.51,373391.3799999999
2017-01-10 14:45:00,7.51,7.51,7.51,7.51,705804.8200000002
2017-01-10 14:46:00,7.51,7.51,7.5,7.51,15037709.68
2017-01-10 14:47:00,7.51,7.51,7.51,7.51,175298.4200000001
2017-01-10 14:48:00,7.51,7.51,7.5,7.5,28243253.4
2017-01-10 14:49:00,7.5,7.5,7.48,7.49,19159536.97999999
2017-01-10 14:50:00,7.49,7.49,7.47,7.47,6287301.020000005
2017-01-10 14:51:00,7.48,7.48,7.47,7.48,5270631.619999999
2017-01-10 14:52:00,7.48,7.48,7.47,7.48,2271040.52
2017-01-10 14:53:00,7.48,7.48,7.47,7.48,20054399.04000002
2017-01-10 14:54:00,7.48,7.48,7.47,7.47,2321488.62
2017-01-10 14:55:00,7.48,7.49,7.47,7.48,15213614.619999986
2017-01-10 14:56:00,7.48,7.49,7.48,7.48,4345661.440000006
2017-01-10 14:57:00,7.48,7.49,7.48,7.48,1510016.039999999
2017-01-10 14:58:00,7.49,7.49,7.48,7.48,3409575.6400000015
2017-01-10 14:59:00,7.48,7.49,7.48,7.49,2795329.7599999993
2017-01-10 15:00:00,7.48,7.49,7.48,7.49,2795329.7599999993
2017-01-11 07:00:00,7.45,7.45,7.43,7.44,9809975.159999996
2017-01-11 07:01:00,7.44,7.44,7.42,7.43,4291049.700000008
2017-01-11 07:02:00,7.43,7.45,7.42,7.44,8035965.560000001
2017-01-11 07:03:00,7.44,7.45,7.43,7.44,2863665.379999998
2017-01-11 07:04:00,7.44,7.44,7.43,7.44,1314790.2999999993
2017-01-11 07:05:00,7.44,7.45,7.43,7.45,4570099.059999999
2017-01-11 07:06:00,7.45,7.46,7.44,7.46,3090004.5999999996
2017-01-11 07:07:00,7.46,7.51,7.45,7.46,1280274.9200000006
2017-01-11 07:08:00,7.45,7.46,7.45,7.46,1838568.1799999985
2017-01-11 07:09:00,7.45,7.46,7.44,7.44,5507777.220000005
2017-01-11 07:10:00,7.44,7.45,7.44,7.44,750482.2799999993
2017-01-11 07:11:00,7.45,7.45,7.43,7.43,4633365.06
2017-01-11 07:12:00,7.44,7.44,7.42,7.42,8251435.719999995
2017-01-11 07:13:00,7.43,7.43,7.41,7.41,6257847.119999998
2017-01-11 07:14:00,7.41,7.42,7.4,7.4,7272723.900000003
2017-01-11 07:15:00,7.41,7.41,7.39,7.39,8715058.780000001
2017-01-11 07:16:00,7.4,7.41,7.39,7.4,5497488.680000003
2017-01-11 07:17:00,7.41,7.41,7.39,7.39,6304353.539999998
2017-01-11 07:18:00,7.39,7.4,7.39,7.39,971459.8600000001
2017-01-11 07:19:00,7.4,7.4,7.38,7.39,3210371.539999994
2017-01-11 07:20:00,7.38,7.39,7.37,7.39,4217193.159999998
2017-01-11 07:21:00,7.38,7.39,7.38,7.38,47634.24
2017-01-11 07:22:00,7.39,7.39,7.38,7.39,3256660.6400000006
2017-01-11 07:23:00,7.39,7.4,7.39,7.4,156892.46
2017-01-11 07:24:00,7.4,7.4,7.39,7.4,497317.3400000001
2017-01-11 07:25:00,7.4,7.4,7.39,7.4,2592209.3600000003
2017-01-11 07:26:00,7.4,7.41,7.39,7.4,6649971.520000002
2017-01-11 07:27:00,7.41,7.41,7.4,7.41,1090836.9199999992
2017-01-11 07:28:00,7.41,7.41,7.4,7.41,1166118.4199999976
2017-01-11 07:29:00,7.41,7.41,7.4,7.41,1062006.5200000003
2017-01-11 07:30:00,7.41,7.42,7.41,7.42,1666173.1599999992
2017-01-11 07:31:00,7.42,7.43,7.41,7.42,5283587.119999999
2017-01-11 07:32:00,7.42,7.42,7.42,7.42,449800.39999999973
2017-01-11 07:33:00,7.42,7.42,7.41,7.42,529677.0399999998
2017-01-11 07:34:00,7.42,7.42,7.41,7.41,3030854.740000002
2017-01-11 07:35:00,7.41,7.41,7.4,7.41,1763841.3599999985
2017-01-11 07:36:00,7.41,7.41,7.4,7.41,332463.00000000006
2017-01-11 07:37:00,7.41,7.41,7.4,7.41,301902.19999999995
2017-01-11 07:38:00,7.41,7.42,7.4,7.42,10585464.640000004
2017-01-11 07:39:00,7.42,7.42,7.41,7.42,247203.48000000024
2017-01-11 07:40:00,7.41,7.42,7.41,7.42,116488.7599999999
2017-01-11 07:41:00,7.42,7.42,7.41,7.42,1388679.3999999983
2017-01-11 07:42:00,7.42,7.42,7.41,7.41,174473.24000000002
2017-01-11 07:43:00,7.42,7.42,7.41,7.42,14534.160000000002
2017-01-11 07:44:00,7.42,7.42,7.41,7.42,65678.40000000001
2017-01-11 07:45:00,7.42,7.42,7.41,7.41,1139311.72
2017-01-11 07:46:00,7.41,7.42,7.41,7.41,24601.239999999998
2017-01-11 07:47:00,7.41,7.42,7.4,7.41,2972422.1600000006
2017-01-11 07:48:00,7.41,7.41,7.41,7.41,3571205.039999999
2017-01-11 07:49:00,7.41,7.42,7.41,7.42,114422.05999999997
2017-01-11 07:50:00,7.42,7.42,7.41,7.41,37383.62
2017-01-11 07:51:00,7.42,7.42,7.41,7.41,6344.039999999999
2017-01-11 07:52:00,7.41,7.42,7.41,7.41,135913.54
2017-01-11 07:53:00,7.42,7.42,7.41,7.41,178938.76000000004
2017-01-11 07:54:00,7.41,7.41,7.41,7.41,164857.68000000005
2017-01-11 07:55:00,7.42,7.42,7.41,7.41,103977.81999999998
2017-01-11 07:56:00,7.42,7.42,7.41,7.42,2620326.96
2017-01-11 07:57:00,7.41,7.42,7.41,7.42,101100.41999999998
2017-01-11 07:58:00,7.42,7.42,7.41,7.42,56428.52000000002
2017-01-11 07:59:00,7.41,7.42,7.41,7.41,5160901.540000003
2017-01-11 08:00:00,7.4,7.41,7.4,7.41,2439460.74
2017-01-11 08:01:00,7.42,7.42,7.41,7.41,307255.0399999999
2017-01-11 08:02:00,7.41,7.42,7.41,7.41,828079.96
2017-01-11 08:03:00,7.41,7.42,7.41,7.41,148996.28000000012
2017-01-11 08:04:00,7.41,7.43,7.41,7.43,9536430.879999999
2017-01-11 08:05:00,7.43,7.43,7.41,7.42,1538406.8800000006
2017-01-11 08:06:00,7.42,7.42,7.42,7.42,781296.3200000004
2017-01-11 08:07:00,7.42,7.42,7.41,7.42,1209965.08
2017-01-11 08:08:00,7.42,7.42,7.41,7.42,1273395.86
2017-01-11 08:09:00,7.42,7.42,7.41,7.42,1389508.08
2017-01-11 08:10:00,7.42,7.42,7.41,7.41,2988537.9399999995
2017-01-11 08:11:00,7.41,7.42,7.41,7.42,3357463.659999995
2017-01-11 08:12:00,7.42,7.42,7.41,7.42,28628.999999999978
2017-01-11 08:13:00,7.42,7.42,7.41,7.42,89322.49999999997
2017-01-11 08:14:00,7.41,7.42,7.41,7.42,1163291.7999999986
2017-01-11 08:15:00,7.42,7.42,7.41,7.42,226644.1600000003
2017-01-11 08:16:00,7.42,7.42,7.41,7.42,17992.379999999976
2017-01-11 08:17:00,7.42,7.42,7.41,7.41,9462138.579999998
2017-01-11 08:18:00,7.41,7.42,7.41,7.42,3080144.5599999987
2017-01-11 08:19:00,7.42,7.42,7.41,7.42,2488926.4399999995
2017-01-11 08:20:00,7.41,7.42,7.4,7.41,6469476.5
2017-01-11 08:21:00,7.41,7.41,7.4,7.41,150206.68000000005
2017-01-11 08:22:00,7.41,7.42,7.41,7.42,2940747.7999999966
2017-01-11 08:23:00,7.42,7.42,7.41,7.42,27065.599999999955
2017-01-11 08:24:00,7.41,7.42,7.41,7.42,157391.7400000002
2017-01-11 08:25:00,7.42,7.42,7.41,7.42,120668.05999999997
2017-01-11 08:26:00,7.42,7.42,7.41,7.41,10727.22
2017-01-11 08:27:00,7.42,7.42,7.41,7.42,25359.77999999997
2017-01-11 08:28:00,7.42,7.42,7.41,7.42,237268.34000000023
2017-01-11 08:29:00,7.41,7.42,7.41,7.42,248293.14000000016
2017-01-11 08:30:00,7.42,7.42,7.41,7.42,13664.16
2017-01-11 08:31:00,7.42,7.42,7.41,7.42,113836.54000000001
2017-01-11 08:32:00,7.41,7.42,7.4,7.41,3866203.1800000058
2017-01-11 08:33:00,7.41,7.41,7.4,7.4,325458.61999999976
2017-01-11 08:34:00,7.4,7.41,7.4,7.41,114884.22000000006
2017-01-11 08:35:00,7.41,7.42,7.4,7.42,7709886.859999997
2017-01-11 08:36:00,7.42,7.42,7.41,7.42,770832.9200000004
2017-01-11 08:37:00,7.41,7.42,7.41,7.41,283195.5399999999
2017-01-11 08:38:00,7.41,7.42,7.41,7.42,20404.69999999999
2017-01-11 08:39:00,7.42,7.42,7.42,7.42,2834.44
2017-01-11 08:40:00,7.41,7.42,7.41,7.42,6091955.680000002
2017-01-11 08:41:00,7.42,7.42,7.4,7.4,647432.2999999998
2017-01-11 08:42:00,7.4,7.41,7.4,7.4,61045.30000000001
2017-01-11 08:43:00,7.41,7.41,7.4,7.41,2071109.359999998
2017-01-11 08:44:00,7.41,7.41,7.41,7.41,197743.26000000004
2017-01-11 08:45:00,7.41,7.41,7.4,7.41,65959.1
2017-01-11 08:46:00,7.41,7.41,7.41,7.41,1496.8200000000002
2017-01-11 08:47:00,7.41,7.41,7.41,7.41,194616.24
2017-01-11 08:48:00,7.41,7.41,7.4,7.41,162610.2200000001
2017-01-11 08:49:00,7.41,7.41,7.4,7.4,5986.039999999999
2017-01-11 08:50:00,7.41,7.41,7.4,7.41,108410.06000000003
2017-01-11 08:51:00,7.4,7.41,7.4,7.41,486492.3999999997
2017-01-11 08:52:00,7.41,7.41,7.41,7.41,5513.039999999999
2017-01-11 08:53:00,7.41,7.41,7.41,7.41,10951.98
2017-01-11 08:54:00,7.41,7.41,7.41,7.41,96241.08000000007
2017-01-11 08:55:00,7.41,7.41,7.4,7.41,246860.94
2017-01-11 08:56:00,7.4,7.41,7.4,7.4,21593.36
2017-01-11 08:57:00,7.41,7.41,7.4,7.4,260935.64
2017-01-11 08:58:00,7.41,7.41,7.4,7.41,7823.860000000001
2017-01-11 08:59:00,7.41,7.41,7.4,7.41,18292.079999999994
2017-01-11 09:00:00,7.4,7.41,7.4,7.41,113296.32000000011
2017-01-11 09:01:00,7.41,7.41,7.4,7.41,72224.88000000005
2017-01-11 09:02:00,7.41,7.41,7.39,7.4,12730745.840000002
2017-01-11 09:03:00,7.4,7.4,7.39,7.39,762639.0600000002
2017-01-11 09:04:00,7.39,7.4,7.39,7.39,134765.27999999997
2017-01-11 09:05:00,7.39,7.4,7.39,7.4,117689.24000000002
2017-01-11 09:06:00,7.4,7.4,7.39,7.39,8046.359999999995
2017-01-11 09:07:00,7.39,7.4,7.39,7.39,2930.040000000002
2017-01-11 09:08:00,7.4,7.4,7.39,7.39,85523.63999999994
2017-01-11 09:09:00,7.4,7.4,7.39,7.39,74665.71999999997
2017-01-11 09:10:00,7.4,7.4,7.39,7.4,13600.580000000004
2017-01-11 09:11:00,7.39,7.4,7.39,7.39,16879.160000000003
2017-01-11 09:12:00,7.39,7.4,7.39,7.39,5594.079999999998
2017-01-11 09:13:00,7.4,7.4,7.39,7.39,142407.97999999998
2017-01-11 09:14:00,7.4,7.4,7.39,7.39,2722.7599999999998
2017-01-11 09:15:00,7.4,7.4,7.39,7.39,8213.760000000002
2017-01-11 09:16:00,7.39,7.4,7.39,7.39,6418909.9999999935
2017-01-11 09:17:00,7.39,7.4,7.39,7.39,15072.159999999998
2017-01-11 09:18:00,7.39,7.4,7.39,7.39,304192.0
2017-01-11 09:19:00,7.4,7.4,7.39,7.39,463269.36000000004
2017-01-11 09:20:00,7.39,7.4,7.39,7.39,216608.27999999997
2017-01-11 09:21:00,7.39,7.4,7.39,7.39,30477.200000000008
2017-01-11 09:22:00,7.39,7.4,7.39,7.39,7843.600000000001
2017-01-11 09:23:00,7.39,7.4,7.39,7.39,6996985.099999998
2017-01-11 09:24:00,7.4,7.4,7.39,7.4,8728684.56
2017-01-11 09:25:00,7.4,7.4,7.4,7.4,1280984.4
2017-01-11 09:26:00,7.4,7.4,7.39,7.4,323052.34
2017-01-11 09:27:00,7.4,7.4,7.4,7.4,74162.79999999999
2017-01-11 09:28:00,7.39,7.4,7.39,7.4,101384.59999999992
2017-01-11 09:29:00,7.4,7.4,7.39,7.4,486914.42000000016
2017-01-11 09:30:00,7.4,7.4,7.39,7.4,163493.27999999985
2017-01-11 09:31:00,7.4,7.4,7.4,7.4,579464.4
2017-01-11 09:32:00,7.4,7.4,7.4,7.4,2649.1999999999985
2017-01-11 09:33:00,7.4,7.4,7.39,7.4,6425312.819999995
2017-01-11 09:34:00,7.4,7.4,7.4,7.4,1874227.5999999957
2017-01-11 09:35:00,7.4,7.4,7.4,7.4,795559.1999999951
2017-01-11 09:36:00,7.4,7.4,7.39,7.4,90341.49999999994
2017-01-11 09:37:00,7.4,7.4,7.4,7.4,26758.40000000003
2017-01-11 09:38:00,7.4,7.4,7.39,7.4,586822.2999999998
2017-01-11 09:39:00,7.4,7.4,7.39,7.4,12509.640000000001
2017-01-11 09:40:00,7.4,7.4,7.39,7.39,1838201.2199999993
2017-01-11 09:41:00,7.4,7.4,7.39,7.4,1936576.1999999983
2017-01-11 09:42:00,7.4,7.4,7.39,7.39,300817.85999999987
2017-01-11 09:43:00,7.4,7.4,7.39,7.4,46344.02000000007
2017-01-11 09:44:00,7.39,7.4,7.39,7.39,124932.91999999978
2017-01-11 09:45:00,7.39,7.4,7.39,7.39,2234082.1599999974
2017-01-11 09:46:00,7.4,7.4,7.39,7.39,12250.68
2017-01-11 09:47:00,7.4,7.4,7.39,7.39,15996.32
2017-01-11 09:48:00,7.39,7.39,7.39,7.39,458.18
2017-01-11 09:49:00,7.39,7.4,7.39,7.39,1060595.1399999997
2017-01-11 09:50:00,7.4,7.4,7.39,7.4,5616108.499999999
2017-01-11 09:51:00,7.4,7.4,7.39,7.4,817030.9000000004
2017-01-11 09:52:00,7.4,7.4,7.4,7.4,1247255.1999999993
2017-01-11 09:53:00,7.4,7.4,7.4,7.4,486757.20000000007
2017-01-11 09:54:00,7.4,7.4,7.39,7.4,1205425.3599999994
2017-01-11 09:55:00,7.39,7.4,7.39,7.39,335028.14
2017-01-11 09:56:00,7.4,7.4,7.39,7.39,81649.49999999997
2017-01-11 09:57:00,7.4,7.4,7.39,7.39,286392.94000000024
2017-01-11 09:58:00,7.4,7.4,7.39,7.4,3528393.4000000013
2017-01-11 09:59:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:00:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:01:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:02:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:03:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:04:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:05:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:06:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:07:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:08:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:09:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:10:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:11:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:12:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:13:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:14:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:15:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:16:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:17:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:18:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:19:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:20:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:21:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:22:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:23:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:24:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:25:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:26:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:27:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:28:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:29:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:30:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:31:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:32:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:33:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:34:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:35:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:36:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:37:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:38:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:39:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:40:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:41:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:42:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:43:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:44:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:45:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:46:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:47:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:48:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:49:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:50:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:51:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:52:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:53:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:54:00,7.4,7.4,7.39,7.4,2024667.38
2017-01-11 10:55:00,7.4,7.4,7.4,7.4,4081055.5999999996
2017-01-11 10:56:00,7.4,7.4,7.4,7.4,4081055.5999999996
2017-01-11 10:57:00,7.4,7.4,7.4,7.4,4081055.5999999996
2017-01-11 10:58:00,7.4,7.4,7.4,7.4,4081055.5999999996
2017-01-11 10:59:00,7.4,7.4,7.4,7.4,4081055.5999999996
2017-01-11 11:00:00,7.4,7.41,7.4,7.4,15985739.459999995
2017-01-11 11:01:00,7.4,7.41,7.4,7.41,5150303.32
2017-01-11 11:02:00,7.41,7.41,7.4,7.41,14313.879999999997
2017-01-11 11:03:00,7.41,7.41,7.4,7.4,38125.119999999995
2017-01-11 11:04:00,7.41,7.5,7.41,7.41,103167.00000000003
2017-01-11 11:05:00,7.41,7.51,7.41,7.41,1253354.2200000002
2017-01-11 11:06:00,7.41,7.41,7.4,7.41,50290.71999999999
2017-01-11 11:07:00,7.4,7.41,7.4,7.41,53502.59999999999
2017-01-11 11:08:00,7.41,7.41,7.4,7.41,13198004.140000021
2017-01-11 11:09:00,7.41,7.41,7.4,7.4,311943.3800000001
2017-01-11 11:10:00,7.4,7.41,7.4,7.41,327580.38000000006
2017-01-11 11:11:00,7.41,7.41,7.41,7.41,44800.86
2017-01-11 11:12:00,7.41,7.41,7.41,7.41,11974.56
2017-01-11 11:13:00,7.41,7.41,7.4,7.4,13262.699999999997
2017-01-11 11:14:00,7.41,7.41,7.4,7.4,158775.02000000002
2017-01-11 11:15:00,7.41,7.41,7.4,7.41,121956.32000000004
2017-01-11 11:16:00,7.4,7.41,7.4,7.41,11884151.98000001
2017-01-11 11:17:00,7.41,7.41,7.4,7.4,66898.64
2017-01-11 11:18:00,7.4,7.41,7.4,7.4,117135.9000000002
2017-01-11 11:19:00,7.4,7.41,7.4,7.4,372274.55999999994
2017-01-11 11:20:00,7.4,7.41,7.4,7.41,2249.640000000001
2017-01-11 11:21:00,7.41,7.41,7.4,7.4,303333.1199999998
2017-01-11 11:22:00,7.4,7.41,7.4,7.41,44929.09999999999
2017-01-11 11:23:00,7.4,7.41,7.4,7.4,299301.2600000003
2017-01-11 11:24:00,7.4,7.41,7.4,7.4,268076.9000000001
2017-01-11 11:25:00,7.4,7.41,7.4,7.4,2746239.9000000004
2017-01-11 11:26:00,7.4,7.41,7.4,7.41,23479.639999999996
2017-01-11 11:27:00,7.41,7.41,7.4,7.41,48475.71999999999
2017-01-11 11:28:00,7.41,7.41,7.4,7.41,213258.46000000002
2017-01-11 11:29:00,7.41,7.41,7.4,7.41,18879.68
2017-01-11 11:30:00,7.41,7.41,7.4,7.41,207843.16000000003
2017-01-11 11:31:00,7.41,7.41,7.4,7.4,34499.52
2017-01-11 11:32:00,7.4,7.41,7.4,7.4,128733.72000000007
2017-01-11 11:33:00,7.41,7.41,7.4,7.41,135735.97999999998
2017-01-11 11:34:00,7.41,7.41,7.4,7.41,167709.09999999998
2017-01-11 11:35:00,7.4,7.41,7.4,7.41,352019.4600000002
2017-01-11 11:36:00,7.41,7.41,7.4,7.41,2183588.0599999996
2017-01-11 11:37:00,7.4,7.41,7.4,7.41,1643.12
2017-01-11 11:38:00,7.41,7.41,7.4,7.41,188712.7
2017-01-11 11:39:00,7.41,7.41,7.4,7.41,222656.12000000005
2017-01-11 11:40:00,7.41,7.41,7.41,7.41,44.46
2017-01-11 11:41:00,7.41,7.41,7.4,7.41,3938568.0799999987
2017-01-11 11:42:00,7.41,7.41,7.4,7.41,396194.5000000001
2017-01-11 11:43:00,7.4,7.41,7.4,7.41,297867.48
2017-01-11 11:44:00,7.41,7.41,7.4,7.41,192028.72000000015
2017-01-11 11:45:00,7.41,7.41,7.41,7.41,818879.0999999999
2017-01-11 11:46:00,7.41,7.41,7.4,7.41,404837.43999999994
2017-01-11 11:47:00,7.4,7.41,7.4,7.4,143673.66000000003
2017-01-11 11:48:00,7.41,7.41,7.41,7.41,44.459999999999994
2017-01-11 11:49:00,7.4,7.41,7.4,7.4,635953.4399999998
2017-01-11 11:50:00,7.41,7.41,7.4,7.41,212511.82000000015
2017-01-11 11:51:00,7.41,7.41,7.4,7.41,3477258.359999997
2017-01-11 11:52:00,7.41,7.41,7.4,7.41,56819.77999999999
2017-01-11 11:53:00,7.4,7.41,7.4,7.4,10076840.060000014
2017-01-11 11:54:00,7.41,7.41,7.4,7.4,17561.599999999995
2017-01-11 11:55:00,7.4,7.41,7.4,7.4,498922.16000000003
2017-01-11 11:56:00,7.41,7.41,7.39,7.41,22752135.179999992
2017-01-11 11:57:00,7.41,7.41,7.4,7.41,13543.339999999993
2017-01-11 11:58:00,7.41,7.41,7.4,7.41,3153.000000000002
2017-01-11 11:59:00,7.41,7.41,7.4,7.41,490164.40000000014
2017-01-11 12:00:00,7.41,7.41,7.4,7.41,11809.519999999997
2017-01-11 12:01:00,7.41,7.41,7.4,7.41,101454.72000000019
2017-01-11 12:02:00,7.41,7.41,7.41,7.41,24126.959999999995
2017-01-11 12:03:00,7.41,7.41,7.4,7.41,125827.78000000012
2017-01-11 12:04:00,7.4,7.41,7.4,7.41,1145862.6199999994
2017-01-11 12:05:00,7.41,7.41,7.4,7.4,1821551.6
2017-01-11 12:06:00,7.41,7.41,7.39,7.39,21078903.14000003
2017-01-11 12:07:00,7.4,7.4,7.39,7.39,7248.800000000001
2017-01-11 12:08:00,7.39,7.4,7.39,7.39,2503069.519999997
2017-01-11 12:09:00,7.39,7.4,7.39,7.4,28489.199999999997
2017-01-11 12:10:00,7.4,7.4,7.39,7.39,5858.319999999994
2017-01-11 12:11:00,7.39,7.4,7.39,7.39,15849.740000000003
